CRASH	parse-error-dollar-question-in-regex.sh
EMIT	parse-error-doublesemicolon.sh
EMIT	parse-error-escaped-dollar.sh
EMIT	parse-error-export-empty.sh
EMIT	parse-error-regex-lookbehind.sh
EMIT	parse-error-test-semicolon.sh
EMIT	parse-escaped-backtick-case.sh
EMIT	parse-escaped-quote-in-param-expansion.sh
EMIT	parse-eval-multiline.sh
EMIT	parse-exit-brace-question.sh
EMIT	parse-for-fi-keyword.sh
EMIT	parse-function-parentheses-newline.sh
EMIT	parse-glob-question-in-arg.sh
BAD-EMIT	parse-heredoc-apostrophe.sh
EMIT	parse-heredoc-before-eof.sh
EMIT	parse-heredoc-dollar-at.sh
EMIT	parse-heredoc-dollar-paren.sh
CRASH	parse-heredoc-dqs-backtick-question.sh
EMIT	parse-heredoc-eof-unexpected.sh
EMIT	parse-heredoc-hash-in-brace.sh
EMIT	parse-heredoc-in-if.sh
EMIT	parse-heredoc-or-dangling.sh
EMIT	parse-heredoc-paren.sh
EMIT	parse-heredoc-redirect-chain.sh
EMIT	parse-heredoc-tab.sh
EMIT	parse-herestring.sh
EMIT	parse-hex-number-argument.sh
EMIT	parse-hexnumber-in-arg.sh
EMIT	parse-invalid-redirect.sh
EMIT	parse-lexer-dollar.sh
EMIT	parse-longoption-with-dollar.sh
BAD-EMIT	parse-multi-command-while-condition.sh
EMIT	parse-multiline-single-quote.sh
EMIT	parse-multiline-string.sh
EMIT	parse-nested-arithmetic.sh
EMIT	parse-or-continuation.sh
EMIT	parse-orelse-continuation.sh
EMIT	parse-param-pattern-match.sh
EMIT	parse-parameter-expansion-eof.sh
EMIT	parse-parameter-pattern.sh
BAD-EMIT	parse-paren-after-do.sh
EMIT	parse-paren-close.sh
EMIT	parse-posix-case-paren.sh
EMIT	parse-question-mark.sh
EMIT	parse-quoted-awk-in-subshell.sh
BAD-EMIT	parse-redirect-clobber.sh
EMIT	parse-redirect-in-case-body.sh
EMIT	parse-redirect-in-case-pattern.sh
EMIT	parse-redirect-samefile.sh
EMIT	parse-return-after-if.sh
EMIT	parse-return-and.sh
EMIT	parse-return-or.sh
EMIT	parse-return-pipe.sh
EMIT	parse-samefile-operator.sh
EMIT	parse-single-quote-in-arg.sh
EMIT	parse-singlequote-comment.sh
EMIT	parse-singlequote-unexpected.sh
EMIT	parse-source-in-test.sh
EMIT	parse-sq-awk-cmd.sh
EMIT	parse-sq-awk-while.sh
EMIT	parse-sq-multiline-awk.sh
EMIT	parse-sq-with-for.sh
EMIT	parse-sq-with-while.sh
EMIT	parse-standalone-redirect.sh
EMIT	parse-star-case-pattern.sh
EMIT	parse-substring-double-colon.sh
EMIT	parse-substring-expansion.sh
BAD-EMIT	parse-test-or.sh
EMIT	parse-test-semicolon.sh
EMIT	parse-test-with-source.sh
BAD-EMIT	parse-unexpected-braceclose.sh
BAD-EMIT	parse-unexpected-end-of-input.sh
EMIT	parse-unexpected-parenclose.sh
EMIT	parse-unterminated-heredoc.sh
EMIT	parse-variable-default-with-quotes.sh
EMIT	pid_tempfile.sh
EMIT	pipeline-after-subshell.sh
BAD-EMIT	process-substitution.sh
EMIT	ps-system-call.sh
EMIT	question-in-singlequote.sh
EMIT	question-param-expand.sh
EMIT	quoted-case-pattern.sh
CRASH	qx-scalar-var-with-builtin.sh
EMIT	qx-sed-in-command-var.sh
EMIT	qx-uname-in-command-var.sh
EMIT	qx-var-builtin-cd.sh
EMIT	qx-var-builtin-echo.sh
EMIT	qx-var-builtin-sed.sh
EMIT	qx-var-builtin-uname.sh
EMIT	readlink_example.sh
EMIT	readlink_flags.sh
EMIT	readlink_relative.sh
BAD-EMIT	readonly-cmdsub.sh
BAD-EMIT	realpath-cmdsub.sh
BAD-EMIT	redirect-all.sh
EMIT	redirect-in-arithmetic.sh
EMIT	regex-brace-in-test.sh
EMIT	regexpattern-eats-close-paren.sh
EMIT	return-double-semicolon.sh
EMIT	rmdir-standalone.sh
EMIT	samefile-operator.sh
CRASH	sed-backtick.sh
EMIT	sed-redirect-to-qx.sh
EMIT	shopt-quiet-flag.sh
EMIT	single-quote-embed-escape.sh
EMIT	single-quote-escape.sh
EMIT	singlequote-escape.sh
EMIT	sqs-overlap-multiline-awk.sh
EMIT	sqs-overlap-singleline.sh
EMIT	subshell-heredoc-close.sh
EMIT	subshell-sed-squote-dquote.sh
EMIT	system-call-builtin-echo.sh
CRASH	tail-standalone.sh
EMIT	test-bracket-command-sub.sh
EMIT	test-bracket-singlequote.sh
EMIT	test-bracket-unclosed.sh
EMIT	test-double-bracket.sh
EMIT	test-escaped-parens-in-function.sh
EMIT	test-expr-backtick.sh
EMIT	test-expr-colon.sh
EMIT	test-expr-dollar-paren.sh
EMIT	test-expr-float.sh
EMIT	test-expr-long-option.sh
EMIT	test-expr-pipe.sh
EMIT	test-expr-true.sh
EMIT	test-expression-backslash-continuation.sh
EMIT	test-operator-S.sh
EMIT	test-operator-missing.sh
EMIT	test_find.sh
CRASH	test_grep.sh
EMIT	test_perl_critic.sh
EMIT	test_simple_function.sh
EMIT	test_system_builtin.sh
BAD-EMIT	tty-cmdsub.sh
EMIT	typeset-cmdsub.sh
EMIT	uname-in-qx.sh
EMIT	unclosed-param-expansion.sh
EMIT	unicode-in-string.sh
EMIT	unmatched-brace.sh
EMIT	utf8-non-utf8-content.sh
EMIT	var-hash-pattern.sh
EMIT	variable-apostrophe-concat.sh
EMIT	variable-assignment-concatenated-string.sh
EMIT	variable-default-with-hash.sh
EMIT	variable-plus-operator.sh
EMIT	zsh-style-eval-redirect.sh
EMIT	zstd_example.sh
